ORDER	FAMILY	PRIMARY_COM_NAME	SPECIES_CODE
Passeriformes	Pipridae (Manakins)	Striolated Manakin	strman5
Passeriformes	Pipridae (Manakins)	Painted Manakin	paiman1
Passeriformes	Pipridae (Manakins)	Kinglet Manakin	strman2
Passeriformes	Pipridae (Manakins)	Fiery-capped Manakin	ficman1
Passeriformes	Pipridae (Manakins)	White-crowned Manakin	whcman2
Passeriformes	Pipridae (Manakins)	Scarlet-horned Manakin	schman1
Passeriformes	Pipridae (Manakins)	Red-capped Manakin	recman1
Passeriformes	Pipridae (Manakins)	Golden-headed Manakin	gohman1
Passeriformes	Pipridae (Manakins)	Red-headed Manakin	rehman1
Passeriformes	Pipridae (Manakins)	Round-tailed Manakin	rotman1
Passeriformes	Pittidae (Pittas)	Whiskered Pitta	whipit1
Passeriformes	Pittidae (Pittas)	Philippine Pitta	rebpit1
Passeriformes	Pittidae (Pittas)	Sula Pitta	sulpit1
Passeriformes	Pittidae (Pittas)	Sulawesi Pitta	sulpit4
Passeriformes	Pittidae (Pittas)	North Moluccan Pitta	molpit1
Passeriformes	Pittidae (Pittas)	South Moluccan Pitta	sompit1
Passeriformes	Pittidae (Pittas)	North Papuan Pitta	pappit2
Passeriformes	Pittidae (Pittas)	South Papuan Pitta	pappit1
Passeriformes	Pittidae (Pittas)	Bismarck Pitta	bispit1
Passeriformes	Pittidae (Pittas)	Louisiade Pitta	loupit1
Passeriformes	Pittidae (Pittas)	Graceful Pitta	blcpit1
